𝜆,FI*,t1*,t2*,t3*
38.9911354099099086,.837995035271085417e-2,.203540704766980787e-1,.789473392095821867e-2,.279580622023957708e-2
39.0379661266266282,.837995593474168826e-2,.203296614520136268e-1,.788526594490184148e-2,.279245321415321369e-2
39.0878861541541553,.837996178983643758e-2,.203037064081275677e-1,.787519830613893183e-2,.278888785410806323e-2
39.1374261871871880,.837996750483736494e-2,.202780143699223848e-1,.786523267612076159e-2,.278535860197968738e-2
39.1904186236236214,.837997351454305983e-2,.202506035472670987e-1,.785460036981717319e-2,.278159326683904929e-2
39.2371821531531566,.837997873039080833e-2,.202264760369899391e-1,.784524163181880667e-2,.277827895466199824e-2
39.2911375585585603,.837998464823998430e-2,.201987091669374244e-1,.783447123114676749e-2,.277446471224380249e-2
39.3398281521521511,.837998989804631701e-2,.201737169261443049e-1,.782477709977492421e-2,.277103162322366774e-2
39.3880049494494529,.837999500926739881e-2,.201490491414863075e-1,.781520878454994815e-2,.276764309553218565e-2
39.4398104834834839,.838000041465433547e-2,.201225904365602420e-1,.780494582497462484e-2,.276400855917020892e-2
39.4918255815815797,.838000574880696202e-2,.200960944129168761e-1,.779466840114974302e-2,.276036890538474246e-2
39.5391516191191172,.838001052239341522e-2,.200720474230225536e-1,.778534092869478771e-2,.275706566793132738e-2
39.5894097687687676,.838001550995712101e-2,.200465733783680017e-1,.777545992520359882e-2,.275356640512759970e-2
39.6384568108108084,.838002029743418510e-2,.200217753896871839e-1,.776584116251167588e-2,.275016001224115490e-2
39.6916243218218199,.838002539945990367e-2,.199949631997104159e-1,.775544112869917205e-2,.274647694076261177e-2
39.7376290010010038,.838002974174847752e-2,.199718209934259434e-1,.774646462784112696e-2,.274329800648814718e-2
39.7904670475475442,.838003464755505620e-2,.199453072638273131e-1,.773618037518813279e-2,.273965593317744170e-2
39.8401375890890890,.838003918114465715e-2,.199204469726138832e-1,.772653746947835757e-2,.273624099339744072e-2
39.8893283673673693,.838004359757303988e-2,.198958877296052244e-1,.771701133787919009e-2,.273286740839248860e-2
39.9385582772772807,.838004794560496744e-2,.198713695019343307e-1,.770750108241032451e-2,.272949944967180915e-2
39.9887696691691659,.838005230743202496e-2,.198464242790276635e-1,.769782531030822632e-2,.272607287262005473e-2
40.0419929034034041,.838005685188200795e-2,.198200511771541785e-1,.768759562187424413e-2,.272245013078503510e-2
40.0907933973973982,.838006094843668503e-2,.197959310185131868e-1,.767823982933499120e-2,.271913687302989147e-2
40.1389657512512485,.838006492743037339e-2,.197721787531493047e-1,.766902674157536428e-2,.271587415285107388e-2
40.1904612047047038,.838006911084427687e-2,.197468508415162489e-1,.765920249358421207e-2,.271239499795028092e-2
40.2418445570570569,.838007321418748029e-2,.197216425761006196e-1,.764942465989958825e-2,.270893228079017653e-2
40.2879641671671678,.838007683780703921e-2,.196990713355027561e-1,.764066968536378406e-2,.270583179889676353e-2
40.3425961711711736,.838008105878682193e-2,.196724007468476146e-1,.763032465352002885e-2,.270216821550478895e-2
40.3883096986986985,.838008453211577103e-2,.196501393988088580e-1,.762168988980527987e-2,.269911030626712126e-2
40.4417768038038048,.838008852797842742e-2,.196241660132975733e-1,.761161530049083313e-2,.269554249811006967e-2
40.4928059759759762,.838009227579469655e-2,.195994407650226313e-1,.760202484745515442e-2,.269214614349162860e-2
40.5383689484484506,.838009556870019691e-2,.195774166755696942e-1,.759348211659772836e-2,.268912082696016411e-2
40.5896092762762777,.838009921265892195e-2,.195527072224566008e-1,.758389779898555917e-2,.268572664465668680e-2
40.6411892582582581,.838010281844958453e-2,.195278967484673223e-1,.757427430229008596e-2,.268231861385150299e-2
40.6925240895895897,.838010634607346851e-2,.195032667140111506e-1,.756472079873991843e-2,.267893532265311117e-2
40.7401180495495510,.838010956314418250e-2,.194804867990119659e-1,.755588493684490256e-2,.267580620096230905e-2
40.7893988383383359,.838011284088639730e-2,.194569554894845273e-1,.754675757660536618e-2,.267257385340902891e-2
40.8403651006006001,.838011617456880555e-2,.194326790403384943e-1,.753734125701042892e-2,.266923916129228238e-2
40.8911679134134118,.838011944167273842e-2,.194085406729819845e-1,.752797858323121447e-2,.266592338491977981e-2
40.9434248508508531,.838012274506245644e-2,.193837735987626957e-1,.751837189748942852e-2,.266252133757518324e-2
40.9894527897897873,.838012560740847116e-2,.193620111262065783e-1,.750993062534497519e-2,.265953199851504162e-2
41.0412693473473453,.838012877761934102e-2,.193375700608872381e-1,.750045044192805196e-2,.265617470548014205e-2
41.0932986686686661,.838013190622811238e-2,.193130905040622934e-1,.749095536271206491e-2,.265281215493341858e-2
41.1434385605605613,.838013487031493386e-2,.192895585984517656e-1,.748182777604163799e-2,.264957968668671313e-2
41.1889703858858880,.838013751940558035e-2,.192682387541194960e-1,.747355830224090759e-2,.264665116619184140e-2
41.2431121301301289,.838014061754659492e-2,.192429486977812175e-1,.746374883545890700e-2,.264317725858520406e-2
41.2889772892892921,.838014319868625457e-2,.192215763364824883e-1,.745545879302591911e-2,.264024134784936713e-2
41.3423293728728751,.838014615193454632e-2,.191967751920098829e-1,.744583898086673916e-2,.263683464555532166e-2
41.3895550070070044,.838014872259752394e-2,.191748751453302280e-1,.743734441480918378e-2,.263382639576574019e-2
41.4413690125125100,.838015149685496577e-2,.191509048618451680e-1,.742804675820050997e-2,.263053374060346918e-2
41.4907081986986981,.838015409443789924e-2,.191281348989495448e-1,.741921468213221739e-2,.262740598340636304e-2
41.5421884634634608,.838015675958482878e-2,.191044340490342801e-1,.741002184497514729e-2,.262415032259529120e-2
41.5894634169169137,.838015916706419395e-2,.190827214467198004e-1,.740160013670293580e-2,.262116833950552406e-2
41.6404558408408434,.838016172167705548e-2,.190593563528631930e-1,.739253743690268614e-2,.261795857875418139e-2
41.6934226381381379,.838016432962428344e-2,.190351471992916341e-1,.738314718364438318e-2,.261463316780952875e-2
41.7395303908908915,.838016656266415624e-2,.190141229144304216e-1,.737499241785149855e-2,.261174522412670716e-2
41.7893280270270253,.838016893616916336e-2,.189914681996487290e-1,.736620519368349699e-2,.260863333025551170e-2
41.8407738578578545,.838017134720548708e-2,.189681208321465650e-1,.735714912226249212e-2,.260542628707895012e-2
41.8911035665665636,.838017366626053403e-2,.189453343662789146e-1,.734831094698341208e-2,.260229643050098342e-2
41.9398001476476452,.838017587333546483e-2,.189233397357521302e-1,.733977974262354539e-2,.259927508342566727e-2
41.9938693983983953,.838017828230708424e-2,.188989782962829950e-1,.733033052170237436e-2,.259592876193116351e-2
42.0424530250250257,.838018041015175033e-2,.188771417065581801e-1,.732186061258960005e-2,.259292924871034648e-2
42.0943264164164148,.838018264436192657e-2,.188538821311210435e-1,.731283860614609111e-2,.258973434398476580e-2
42.1413314189189165,.838018463579397362e-2,.188328550476219540e-1,.730468277526685056e-2,.258684581494811848e-2
42.1927203023023054,.838018677754765427e-2,.188099200788258841e-1,.729578683094739364e-2,.258369560071394951e-2
42.2410732367367387,.838018875954497575e-2,.187883913637340166e-1,.728743645606559458e-2,.258073836515360176e-2
42.2916159854854854,.838019079743733929e-2,.187659399013407162e-1,.727872735816214970e-2,.257765410212685685e-2
42.3410307607607592,.838019275693115996e-2,.187440416263327803e-1,.727023430490126091e-2,.257464646422267017e-2
42.3927634509509517,.838019477404931129e-2,.187211707844801602e-1,.726136326743402703e-2,.257150502736093901e-2
42.4425881801801808,.838019668416603407e-2,.186991959830311617e-1,.725283979828500458e-2,.256848662853897611e-2
42.4935411621621597,.838019860500211627e-2,.186767767888215731e-1,.724414397002843494e-2,.256540718026346086e-2
42.5440722277277246,.838020047798347829e-2,.186545961888612832e-1,.723554068893931309e-2,.256236047114305086e-2
42.5905050290290319,.838020217146577887e-2,.186342606712025481e-1,.722765304023741378e-2,.255956695182122090e-2
42.6437222592592562,.838020408042445403e-2,.186110085744890623e-1,.721863413477447959e-2,.255637289239849528e-2
42.6913203843843831,.838020575936667192e-2,.185902607861262101e-1,.721058658130275046e-2,.255352295695612146e-2
42.7420699134134168,.838020752036905230e-2,.185681899771717555e-1,.720202584678219550e-2,.255049127925094246e-2
42.7906436881881902,.838020917819950854e-2,.185471155686732468e-1,.719385132297479211e-2,.254759653427483754e-2
42.8445786226226204,.838021098782937464e-2,.185237694063981433e-1,.718479607714508309e-2,.254438962236560760e-2
42.8912823128128124,.838021252876642794e-2,.185036007224113307e-1,.717697326791521834e-2,.254161936105380638e-2
42.9442914189189224,.838021424892321232e-2,.184807629741206882e-1,.716811512324699081e-2,.253848222664745764e-2
42.9926034644644659,.838021579040361918e-2,.184599973265750297e-1,.716006110788205107e-2,.253563125260439660e-2
43.0454492497497512,.838021744835655905e-2,.184373368330479487e-1,.715127124319544540e-2,.253251718042466845e-2
43.0910462252252273,.838021885560498447e-2,.184178301234156870e-1,.714370529216456010e-2,.252983770690233057e-2
43.1429758578578557,.838022043246105554e-2,.183956612429881095e-1,.713510577009353244e-2,.252679266707219428e-2
43.1931373193193195,.838022192992751366e-2,.183743008562810353e-1,.712682124068663835e-2,.252385853696184426e-2
43.2432660115115084,.838022340160976369e-2,.183530027147690601e-1,.711856020603045259e-2,.252093301205693265e-2
43.2932102892892914,.838022484362509722e-2,.183318329634940443e-1,.711034880189517857e-2,.251802503839611280e-2
43.3411911046046043,.838022620652317286e-2,.183115395279516459e-1,.710247771957457554e-2,.251523760792718345e-2
43.3930596366366359,.838022765553916166e-2,.182896532995559108e-1,.709398862751409870e-2,.251223130964479740e-2
43.4424941086086065,.838022901343371714e-2,.182688427739538840e-1,.708591668528751276e-2,.250937208187480658e-2
43.4945215625625607,.838023041859216680e-2,.182469915982080878e-1,.707744044713273877e-2,.250637093433517559e-2
43.5416189369369349,.838023166975430250e-2,.182272564391615204e-1,.706978655720302742e-2,.250366045997202228e-2
43.5936703523523548,.838023302986354128e-2,.182054947858812238e-1,.706134579936415485e-2,.250067117893568213e-2
43.6435265380380386,.838023431067016523e-2,.181846992050407261e-1,.705327966592455072e-2,.249781476941603013e-2
43.6932613723723691,.838023556732658652e-2,.181640011972370105e-1,.704525143521325323e-2,.249497167357702349e-2
43.7452095995995975,.838023685785282274e-2,.181424369475453040e-1,.703688754745034842e-2,.249200934045326313e-2
43.7930558133133161,.838023802686603883e-2,.181226166580425140e-1,.702919701824828401e-2,.248928629978145428e-2
43.8420568808808824,.838023920492846248e-2,.181023598059529139e-1,.702134117143743148e-2,.248650405065575916e-2
43.8961598818818786,.838024048349097009e-2,.180800495173971364e-1,.701268895467705225e-2,.248344006726562315e-2
43.9451457177177147,.838024162140169927e-2,.180598971212734966e-1,.700487231828913516e-2,.248067196210206928e-2
43.9952429104104112,.838024276606942099e-2,.180393338825282981e-1,.699689661354353440e-2,.247784753175134612e-2
44.0461904649649654,.838024391072737622e-2,.180184695798574941e-1,.698880370832534372e-2,.247498148098697053e-2
44.0930211816816851,.838024494588117744e-2,.179993326997925362e-1,.698137991634219593e-2,.247235250226112736e-2
44.1429412092092122,.838024603167322919e-2,.179789802878104650e-1,.697348691789844658e-2,.246955728666428545e-2
44.1924812422422448,.838024709148522604e-2,.179588270439579763e-1,.696567014567540076e-2,.246678900659879101e-2
44.2454736786786782,.838024820594813168e-2,.179373191635456251e-1,.695732768644670603e-2,.246383467993902937e-2
44.2922372082082063,.838024917318845770e-2,.179183788339241333e-1,.694998757095597209e-2,.246123509699009389e-2
44.3461926136136171,.838025027061500838e-2,.178965799070438941e-1,.694153320382274921e-2,.245824149364828664e-2
44.3948832072072079,.838025124415944789e-2,.178769521803515026e-1,.693391964711172724e-2,.245554515645461614e-2
44.4430600045045026,.838025219200987798e-2,.178575787534492499e-1,.692639830019829619e-2,.245288144351367074e-2
44.4948655385385408,.838025319440437698e-2,.178367884467603294e-1,.691833438988842357e-2,.245002572464367730e-2
44.5468806366366366,.838025418358459215e-2,.178159531203749902e-1,.691025598490197217e-2,.244716587205038227e-2
44.5942066741741741,.838025506881942377e-2,.177970561045962504e-1,.690292335030903356e-2,.244456812558639441e-2
44.6444648238238244,.838025599373061827e-2,.177770226800436637e-1,.689515288262596959e-2,.244181631712757103e-2
44.6935118658658652,.838025688153684264e-2,.177575155120185089e-1,.688758656879299123e-2,.243913680277921827e-2
44.7466793768768767,.838025782767386727e-2,.177364175870907241e-1,.687940332807079977e-2,.243623881556710763e-2
44.7926840560560535,.838025863291973899e-2,.177182094854780384e-1,.687234013827641831e-2,.243373738993751896e-2
44.8455221026026010,.838025954267153199e-2,.176973276267647084e-1,.686424137219325287e-2,.243086912325189090e-2
44.8951926441441458,.838026038339506445e-2,.176777500192549716e-1,.685664744048610462e-2,.242817973103077143e-2
44.9443834224224190,.838026120239221232e-2,.176584001179087811e-1,.684914361657927920e-2,.242552278227409907e-2
44.9936133323323304,.838026200870527031e-2,.176390798502505282e-1,.684164969354736276e-2,.242286889919636050e-2
45.0438247242242227,.838026281757635154e-2,.176194176110033712e-1,.683402311769516681e-2,.242016810539876729e-2
45.0970479584584609,.838026366031350070e-2,.175986245404730381e-1,.682595770960560486e-2,.241731185084194042e-2
45.1458484524524550,.838026441999136992e-2,.175796028139453865e-1,.681857962366555232e-2,.241469896110569401e-2
45.1940208063063054,.838026515786820421e-2,.175608659117700676e-1,.681131208393863461e-2,.241212525286506807e-2
45.2455162597597607,.838026593365320122e-2,.175408803664593820e-1,.680356004055648021e-2,.240938001250821801e-2
45.2968996121121137,.838026669458920119e-2,.175209856091888584e-1,.679584276810487296e-2,.240664727989149327e-2
45.3430192222222246,.838026736655914442e-2,.175031585611424012e-1,.678892522518930331e-2,.240419516815374530e-2
45.3976512262262233,.838026814931208848e-2,.174821068633806281e-1,.678076286327896401e-2,.240130473008008747e-2
45.4433647537537553,.838026879337937410e-2,.174645236797238111e-1,.677395618998861710e-2,.239889087651251045e-2
45.4968318588588616,.838026953442369028e-2,.174439916532078930e-1,.676597967741752841e-2,.239607115989246954e-2
45.5478610310310330,.838027022942937176e-2,.174244487490190503e-1,.675839936451936435e-2,.239338715090479590e-2
45.5934240035035003,.838027084007511927e-2,.174070372494646783e-1,.675164607095913704e-2,.239099551973608136e-2
45.6446643313313345,.838027151582028743e-2,.173874946644115222e-1,.674406577406080118e-2,.238831176956173395e-2
45.6962443133133149,.838027218448824524e-2,.173678691365707800e-1,.673645447993560971e-2,.238561487335545034e-2
45.7475791446446465,.838027283862897987e-2,.173484013303042729e-1,.672891108505854936e-2,.238293928809931452e-2
45.7951731046046078,.838027343523971117e-2,.173303567599889137e-1,.672190796574647590e-2,.238046565183552133e-2
45.8444538933933927,.838027404307620065e-2,.173117293181225436e-1,.671467833628434756e-2,.237790383942888643e-2
45.8954201556556569,.838027466109997517e-2,.172924917032634927e-1,.670724668142846838e-2,.237526220275053939e-2
45.9462229684684687,.838027526714185504e-2,.172733816358155434e-1,.669980224241662273e-2,.237263661326074298e-2
45.9984799059059029,.838027587973231604e-2,.172537626755567136e-1,.669219440922368125e-2,.236994063539351044e-2
46.0445078448448442,.838027641053027197e-2,.172365190084708408e-1,.668550565333072416e-2,.236757058635429264e-2
46.0963244024024021,.838027699842576468e-2,.172171381697618087e-1,.667799002335401140e-2,.236491107812174337e-2
46.1483537237237229,.838027757858172268e-2,.171977280421838595e-1,.667046869012205730e-2,.236224229284753362e-2
46.1984936156156181,.838027812827047726e-2,.171790648918314741e-1,.666322228681550700e-2,.235968143685061924e-2
46.2440254409409377,.838027861949495849e-2,.171621573873187404e-1,.665667634272485483e-2,.235736613091326206e-2
46.2981671851851857,.838027919403428780e-2,.171420631240270238e-1,.664887113611029729e-2,.235460226047221662e-2
46.3440323443443418,.838027967270408430e-2,.171251167826961259e-1,.664229769296288079e-2,.235227114517555774e-2
46.3973844279279248,.838028022036097983e-2,.171054260141253744e-1,.663466165626342471e-2,.234956641322199566e-2
46.4446100620620612,.838028069706514035e-2,.170880238008245082e-1,.662791472065837189e-2,.234717718552805927e-2
46.4964240675675669,.838028121151439959e-2,.170690048538409342e-1,.662052435310546330e-2,.234456223029298489e-2
46.5457632537537549,.838028169311143267e-2,.170509307418957382e-1,.661350079622765718e-2,.234207711324516815e-2
46.5972435185185176,.838028218737725539e-2,.170320885097250026e-1,.660619579271717189e-2,.233948979171836810e-2
46.6445184719719705,.838028263366935589e-2,.170148344318801249e-1,.659948955969606125e-2,.233711893263736361e-2
46.6955108958958931,.838028310747038381e-2,.169961869189611606e-1,.659231860743491986e-2,.233457003101492219e-2
46.7484776931931947,.838028359118763236e-2,.169769351432339406e-1,.658484084311824688e-2,.233192230286609781e-2
46.7945854459459483,.838028400500998201e-2,.169601871876622276e-1,.657836674753803276e-2,.232962757309544688e-2
46.8443830820820821,.838028444552228399e-2,.169422069451632719e-1,.657135227684090169e-2,.232714688567297896e-2
46.8958289129129113,.838028489262824736e-2,.169236176151284674e-1,.656413934787783947e-2,.232459270050897971e-2
46.9461586216216205,.838028532266872454e-2,.169054701753095851e-1,.655709601963330984e-2,.232209871795532917e-2
46.9948552027027020,.838028573193593147e-2,.168879513804935481e-1,.655029618904586549e-2,.231969108603326517e-2
47.0489244534534521,.838028617868521487e-2,.168685537291973255e-1,.654277899917597716e-2,.231702855007044671e-2
47.0975080800800825,.838028657327646170e-2,.168511542200830908e-1,.653602986265093555e-2,.231463854241164462e-2
47.1493814714714716,.838028698759724945e-2,.168326146345254488e-1,.652884158333042440e-2,.231209259633765457e-2
47.1963864739739734,.838028735689370918e-2,.168158506291827305e-1,.652234069999188971e-2,.230979026538526491e-2
47.2477753573573551,.838028775406538147e-2,.167975615158169680e-1,.651524799002730932e-2,.230727839767604775e-2
47.2961282917917885,.838028812143915697e-2,.167804543429149397e-1,.650861435845339828e-2,.230492819334041912e-2
47.3466710405405422,.838028849941356395e-2,.167624503416098219e-1,.650161241261259723e-2,.230245674792782691e-2
47.3960858158158160,.838028886263988103e-2,.167449994889676719e-1,.649484721518884221e-2,.230007519888566353e-2
47.4478185060060085,.838028923695286615e-2,.167267439750699264e-1,.648778059400521162e-2,.229755103933819383e-2
47.4976432352352376,.838028959116866694e-2,.167091978676150998e-1,.648097525638127205e-2,.229514139610106438e-2
47.5485962172172165,.838028994652923950e-2,.166913751393575685e-1,.647411302504233288e-2,.229269689576909984e-2
47.5991272827827814,.838029029393039249e-2,.166736423151049168e-1,.646723681018682856e-2,.229026323427037335e-2
47.6455600840840816,.838029060820247654e-2,.166573764601728666e-1,.646092156875688935e-2,.228802995055922163e-2
47.6987773143143130,.838029096245798341e-2,.166387735922044443e-1,.645369510430121498e-2,.228547447461226183e-2
47.7463754394394400,.838029127394245010e-2,.166221748929470774e-1,.644724787807179293e-2,.228319363255265933e-2
47.7971249684684665,.838029160057999524e-2,.166045185798973580e-1,.644039230790393030e-2,.228076733306587388e-2
47.8456987432432399,.838029190802519822e-2,.165876600380890256e-1,.643385160437308281e-2,.227845141385069148e-2
47.8996336776776772,.838029224322310758e-2,.165690082075102205e-1,.642664509278537566e-2,.227589525532706201e-2
47.9463373678678693,.838029252878746793e-2,.165528789748569660e-1,.642039715832915317e-2,.227368131354164669e-2
47.9993464739739721,.838029284782349469e-2,.165345979086258046e-1,.641330424943940131e-2,.227116981307531321e-2
48.0476585195195227,.838029313419035894e-2,.165179422606060514e-1,.640681153757791371e-2,.226887549040568964e-2
48.1005043048048080,.838029344166674184e-2,.164997925205938693e-1,.639976874621947783e-2,.226638178125696801e-2
48.1461012802802770,.838029370264280378e-2,.164841648228878750e-1,.639370510860636908e-2,.226423469063510808e-2
48.1980309129129125,.838029398386158121e-2,.164662938700427218e-1,.638652221824272635e-2,.226172660785163050e-2
48.2481923743743764,.838029426198503083e-2,.164491857974029716e-1,.637989076971307457e-2,.225937845887703818e-2
48.2983210665665652,.838029453527732761e-2,.164321214867427443e-1,.637327617058171259e-2,.225703628877670830e-2
48.3482653443443411,.838029480301482645e-2,.164151529911208856e-1,.636669842666166830e-2,.225470720655157001e-2
48.3962461596596611,.838029506227064638e-2,.163987180680799337e-1,.636054884209823462e-2,.225254369329144083e-2
48.4481146916916927,.838029533020936447e-2,.163811001390775403e-1,.635371829973329413e-2,.225004083261352589e-2
48.4975491636636633,.838029558635192302e-2,.163647102861407788e-1,.634735618196828177e-2,.224781731424915235e-2
48.5495766176176176,.838029584690147197e-2,.163471588870394806e-1,.634053628945697566e-2,.224540632676185079e-2
48.5966739919919917,.838029607890340526e-2,.163313165728129345e-1,.633438908520845070e-2,.224322814534139202e-2
48.6487254074074045,.838029627378922976e-2,.163142266514344908e-1,.632755570985160665e-2,.224051877418994733e-2
48.6985815930930954,.838029656865858265e-2,.162971544779132935e-1,.632115214202056807e-2,.223853412316246236e-2
48.7483164274274259,.838029679284582434e-2,.162806476484116495e-1,.631466022267707615e-2,.223635807076854373e-2
48.8002646546546544,.838029704083746892e-2,.162631897163266377e-1,.630795468079702135e-2,.223385630292522027e-2
48.8481108683683658,.838029725780515579e-2,.162472544297560528e-1,.630179072603354561e-2,.223168929631585057e-2
48.8971119359359392,.838029747629263390e-2,.162309767157932591e-1,.629548491760169738e-2,.222945403168612255e-2
48.9512149369369354,.838029771306864416e-2,.162130338621831564e-1,.628855991530155329e-2,.222698356561560696e-2
49.0002007727727715,.838029792391189153e-2,.161968246216802406e-1,.628228186234569032e-2,.222475747409372256e-2
49.0502979654654681,.838029813531047073e-2,.161804211571951635e-1,.627588168598402704e-2,.222247555191705916e-2
49.1012455200200222,.838029834835374646e-2,.161634511129409297e-1,.626928671076888537e-2,.222014475826043519e-2
49.1480762367367348,.838029853824223854e-2,.161479680924647775e-1,.626338110737403170e-2,.221805295591404310e-2
49.1979962642642619,.838029874091599306e-2,.161316228926883763e-1,.625701507916046236e-2,.221580690856621430e-2
49.2475362972972945,.838029893779100761e-2,.161154110181243940e-1,.625071930431182147e-2,.221358060672928588e-2
49.3005287337337350,.838029914515248456e-2,.160982337947057352e-1,.624402075875580241e-2,.221122138177262933e-2
49.3472922632632631,.838029931241666623e-2,.160832374273120991e-1,.623837846237177036e-2,.220924821704916903e-2
49.4012476686686668,.838029952007908994e-2,.160650964983231580e-1,.623115351814848301e-2,.220677403554206224e-2
49.4499382622622647,.838029970823609208e-2,.160495340683742306e-1,.622516691642664016e-2,.220454043793898028e-2
49.4981150595595594,.838029988404840644e-2,.160339144812320748e-1,.621910658106213533e-2,.220239473137719220e-2
49.5499205935935905,.838030007029595507e-2,.160171023369766082e-1,.621251049200730390e-2,.220007959531527903e-2
49.6019356916916934,.838030024940157603e-2,.160001903936790521e-1,.620593293617948197e-2,.219781686509759513e-2
49.6492617292292309,.838030040389587880e-2,.159848643120574958e-1,.620000468818921596e-2,.219578946386709932e-2
49.6995198788788812,.838030056255873075e-2,.159686560451257724e-1,.619375371128349887e-2,.219363859817681660e-2
49.7485669209209220,.838030071358616263e-2,.159528864122830266e-1,.618768058975660735e-2,.219153737718828096e-2
49.8017344319319335,.838030087656335861e-2,.159358388480864734e-1,.618110483189751418e-2,.218924560884234962e-2
49.8477391111111103,.838030102554284013e-2,.159211298467360658e-1,.617538264215142501e-2,.218722150057785829e-2
49.9005771576576578,.838030119534882538e-2,.159042764842426132e-1,.616882323208664974e-2,.218489689602600033e-2
49.9502476991992026,.838030135560178906e-2,.158884688673971881e-1,.616266360013341223e-2,.218270322457282673e-2
50.,.838030151568928093e-2,.158726779723844975e-1,.615651760628710930e-2,.218050638268232249e-2
