𝜆,FI*,t1*,t2*
49.3472922632632631,.173563455767220889e-1,.138738366026617856e-1,.402890397274091854e-2
49.4012476686686668,.173563459125436470e-1,.138586957258187687e-1,.402451029604252494e-2
49.4499382622622647,.173563462113451548e-1,.138450358944635539e-1,.402056285459842511e-2
49.4981150595595594,.173563465018506564e-1,.138315089539261509e-1,.401666875146116428e-2
49.5499205935935905,.173563468051918871e-1,.138169431681689440e-1,.401248789512703187e-2
49.6019356916916934,.173563470956032036e-1,.138023000714988849e-1,.400829184133002624e-2
49.6492617292292309,.173563473438473129e-1,.137889696085303319e-1,.400447355722739155e-2
49.6995198788788812,.173563475887332230e-1,.137748176411115995e-1,.400041831268512990e-2
49.7485669209209220,.173563478093215207e-1,.137610232466179195e-1,.399646175046096137e-2
49.8017344319319335,.173563480305540876e-1,.137461008747553192e-1,.399217594776066394e-2
49.8477391111111103,.173563482103822955e-1,.137332225892144427e-1,.398847178412941369e-2
49.9005771576576578,.173563484080408309e-1,.137184757351263443e-1,.398422369526088126e-2
49.9502476991992026,.173563490076101522e-1,.137063829469374898e-1,.398033733810020020e-2
50.,.173563492609160562e-1,.136927500786200116e-1,.397638002550286182e-2
